titleId,title,averageRating,numVotes,startYear,runtimeMinutes,genre1,genre2,overview,poster_path,backdrop_path,popularity,production_companies_name,nconst_director,Director_name,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10
tt5074352,Dangal,8.3,209570.0,2016.0,161.0,Action,Biography,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",/p2lVAcPuRPSO8Al6hDDGw0OgMi8.jpg,/5qjbu7po6eqLNd4kUPAyIpFRwQK.jpg,13.887,"Aamir Khan Productions, UTV Motion Pictures, Walt Disney Pictures",nm4318159,Nitesh Tiwari,Sanya Malhotra, Ritvik Sahore, Girish Kulkarni, Zaira Wasim, Fatima Sana Shaikh, Sakshi Tanwar, Aamir Khan, Ravi Aneja, Aparshakti Khurana, Suhani Bhatnagar
tt5078204,Demain tout commence,7.3,28538.0,2016.0,118.0,Comedy,Drama,A man without attachments or responsibilities suddenly finds himself with an abandoned baby and leaves for London to try and find the mother. Eight years later after he and his daughter become inseparable Gloria's mother reappears.,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,/fO0qXJnBJYuWJ5dvWWGXfRF8MXA.jpg,16.644,"Vendôme Production, Mars Films, Korokoro, Poisson Rouge Pictures, TF1 Films Production",nm0312315,Hugo Gélin,Raphael von Blumenthal, Antoine Bertrand, Gloria Colston, Clémentine Célarié, Clémence Poésy, Alice David, Ben Homewood, Ashley Walters, Anna Cottis, Omar Sy
tt5078852,Lansky,6.2,10061.0,2021.0,119.0,Biography,Crime,"When the aging Meyer Lansky is investigated one last time by the Feds who suspect he has stashed away millions of dollars over half a century, the retired gangster spins a dizzying tale, revealing the untold truth about his life as the notorious boss of Murder Inc. and the National Crime Syndicate.",/weNMzi7WXuzoml2Wvm1VMEE7Ipq.jpg,/yagbyodmRIzHOhyRnceeOSYYPe4.jpg,11.748,"CaliWood Pictures, Above the Clouds Media Group, 120dB Films",nm2944468,Eytan Rockaway,David Cade, Shane McRae, Sam Worthington, Harvey Keitel, Danny A. Abeckaser, Jackie Cruz, David James Elliott, Minka Kelly, John Magaro, AnnaSophia Robb
tt5083738,La favorite,7.5,231713.0,2018.0,119.0,Biography,Comedy,"England, early 18th century. The close relationship between Queen Anne and Sarah Churchill is threatened by the arrival of Sarah's cousin, Abigail Hill, resulting in a bitter rivalry between the two cousins to be the Queen's favourite.",/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,/ph5fElfh4U7O3jwhFljxz2LDp1l.jpg,21.236,"Waypoint Entertainment, Film4 Productions, Fox Searchlight Pictures, Scarlet Films, Element Pictures",nm0487166,Yorgos Lanthimos,Faye Daveney, Rachel Weisz, Lilly-Rose Stevens, Denise Mack, Nicholas Hoult, Paul Swaine, Emma Stone, Jennifer White, Emma Delves, Olivia Colman
tt5084170,Blade of the Immortal,6.7,19406.0,2017.0,140.0,Action,Drama,"Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine.",/bFaxg006Dt6J1k7qa7a5YuqbAhe.jpg,/wtzJihFG4aBTat6QG9BoOWud7rG.jpg,11.958,"TV Asahi, Toei Company, OLM, Recorded Picture Company, Filosophia, Warner Bros. Japan, Ken-On, GYAO, Kodansha, Sega Sammy Entertainment, Warner Bros. Pictures, CJ Entertainment, Rakueisha",nm0586281,Takashi Miike,Sôta Fukushi, Hayato Ichihara, Kazuki Kitamura, Takuya Kimura, Erika Toda, Ken Kaneko, Shinnosuke Mitsushima, Hana Sugisaki, Chiaki Kuriyama, Yôko Yamamoto
tt5090568,Transformers: Rise of the Beasts,6.0,102492.0,2023.0,127.0,Action,Adventure,"A ‘90s globetrotting adventure that introduces the Maximals, Predacons, and Terrorcons to the existing battle on earth between Autobots and Decepticons.",/aY2hzOLuHTxKev5bWnC05ZjxtrB.jpg,/woJbg7ZqidhpvqFGGMRhWQNoxwa.jpg,222.43,"di Bonaventura Pictures, New Republic Pictures, Hasbro, Bay Films, Skydance Media, Paramount, Tom DeSanto/Don Murphy Production",nm4023702,Steven Caple Jr.,Sarah Stiles, Dean Scott Vazquez, Aidan Devine, Luna Lauren Velez, Kerwin Jackson, Dominique Fishback, Anthony Ramos, Tobe Nwigwe, Leni Parker,
tt5091612,Un sac de billes,7.3,6381.0,2017.0,110.0,Biography,Drama,"In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",/kjVPBXfo7frULyUzQ8NRPAflP8G.jpg,/tPjbpTt4S1q7uTSXWscHq7gmd2u.jpg,13.001,"Compagnie Cinématographique, La, Main Journey, Gaumont, Okko Production, IDL Films, Panache Productions, Forecast Pictures, TF1 Films Production, Proximus, Quad Productions",nm0240995,Christian Duguay,Elsa Zylberstein, César Domboy, Batyste Fleurial, Bernard Campan, Christian Clavier, Ilian Bergala, Dorian Le Clech, Emile Berling, Patrick Bruel, Kev Adams
tt5093026,Papillon,7.2,85691.0,2017.0,133.0,Adventure,Biography,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.",/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,/rNYMwtlMCDGpxpQ1nKN96UJgkb7.jpg,22.064,"Red Granite Pictures, FishCorb Films, Czech Anglo Productions",nm1840064,Michael Noer,Gilly Gilchrist, Mark Robert Pullen, Sladjana Biljman, Joe David Walters, Christopher Fairbank, David Stoller, Jason Ryan, Damijan Oklopdzic, Eve Hewson, Charlie Hunnam
tt5095030,Ant-Man et la Guêpe,7.0,448152.0,2018.0,118.0,Action,Adventure,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,/iYdgEUE2W2aJkgqfSjf1x3gFfuV.jpg,58.705,Marvel Studios,nm0715636,Peyton Reed,Michael Peña, Walton Goggins, Evangeline Lilly, Judy Greer, David Dastmalchian, Bobby Cannavale, Paul Rudd, Tip 'T.I.' Harris, Hannah John-Kamen, Abby Ryder Fortson
tt5097410,Noëlle,6.3,27005.0,2019.0,100.0,Comedy,Family,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",/2zHGNWo4vrAzB5ZqQC0e3p4A2lp.jpg,/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,11.732,Walt Disney Pictures,nm0492909,Marc Lawrence,Shirley MacLaine, Kingsley Ben-Adir, Julie Hagerty, Bill Hader, Diana Maria Riva, Billy Eichner, Anna Kendrick, Michael Gross, Maceo Smedley, Anthony Konechny
tt5104604,L'île aux chiens,7.8,190240.0,2018.0,101.0,Adventure,Animation,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island that's a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,/jB5zHG1eHh0OC1S61itXNApZlLD.jpg,19.165,"Indian Paintbrush, American Empirical Pictures, Studio Babelsberg, Scott Rudin Productions",nm0027572,Wes Anderson,Bob Balaban, Jeff Goldblum, Akira Takayama, Bill Murray, Bryan Cranston, Frances McDormand, Greta Gerwig, Edward Norton, Kunichi Nomura, Koyu Rankin
tt5109784,Mother,6.6,248917.0,2017.0,121.0,Drama,Horror,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",/2yOKarmL8B4oXaLXUdHu882SUbu.jpg,/2wS8pMZgvzq7kaZb5LHX54poQnA.jpg,26.698,"Protozoa Pictures, Paramount",nm0004716,Darren Aronofsky,Ed Harris, Jennifer Lawrence, Javier Bardem, Domhnall Gleeson, Jovan Adepo, Amanda Chiu, Eric Davis, Patricia Summersett, Michelle Pfeiffer, Brian Gleeson
tt5116302,Togo,7.9,55688.0,2019.0,113.0,Adventure,Biography,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg,/2Jr2OBzoLLOYqQWnyN4eicZv0sL.jpg,31.291,Walt Disney Pictures,nm0179697,Ericson Core,Michael Greyeyes, Madeline Wickins, Richard Dormer, Christopher Heyerdahl, Thorbjørn Harr, Willem Dafoe, Adrien Dorval, Nive Nielsen, Julianne Nicholson,
tt5117428,Wild Rose,7.1,15272.0,2018.0,101.0,Drama,Music,"A young Scottish singer, Rose-Lynn Harlan, dreams of making it as a country artist in Nashville after being released from prison.",/79THplH9WM7y3gRPYM4dcC0IRPw.jpg,/k18DGK5laMQJ8i79YnR509IzuKN.jpg,11.05,"BFI, Fable Pictures, Entertainment One, Film4 Productions, Sierra Pictures (II), WR Holdings, BFI Film Fund, Creative Scotland",nm2197777,Tom Harper,Carol Pyper Rafferty, Lesley Hart, Julie Walters, Jane Patterson, James Harkness, Adam Mitchell, Maureen Carr, Natalie Mcconnon, Matt Costello, Jessie Buckley
tt5117670,Pierre Lapin,6.6,47887.0,2018.0,95.0,Adventure,Animation,Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door.,/cBWtdp8mgce4QQkH697LpaL0Iik.jpg,/1wj8H9gdtkb98Tl3zu0hrHfW0qw.jpg,18.064,"Sony Pictures Animation, Screen Australia, Columbia Pictures, Olive Bridge Entertainment, Screen NSW, Animal Logic, 2.0 Entertainment",nm0323239,Will Gluck,Sia, Daisy Ridley, Margot Robbie, Colin Moody, Domhnall Gleeson, Elizabeth Debicki, James Corden, Sam Neill, Rose Byrne, Fayssal Bazzi
tt5121816,Pris au piège,6.3,28859.0,2017.0,102.0,Horror,Thriller,"In downtown Madrid, a series of mysterious gunshots trap a motley assortment of people in a decrepit bar.",/qqy6zdir0lk9nPBSAPP6ap3myO4.jpg,/6u6KIyDKojx7pGhCn0skRHdmqX3.jpg,16.82,"Pokeepsie Films, Pampa Films, Atresmedia, Institut Valencià de Cinematografia (IVAC), Movistar+, Programa Ibermedia, Crea SGR, El Bar Producciones, Nadie es Perfecto, ICAA",nm0407067,Álex de la Iglesia,Jaime Ordóñez, Joaquín Climent, Diego Braguinsky, Blanca Suárez, Jordi Aguilar, Alejandro Awada, Terele Pávez, Secun de la Rosa, Carmen Machi, Mario Casas
tt5133308,Au bout du tunnel,7.0,15585.0,2016.0,120.0,Crime,Drama,A paraplegic computer engineer that moves in a wheelchair and works in his basement starts hearing noises and voices of bank-robbers.,/z6qrI5irqqDS7Pt1WjNVe6vbYHG.jpg,/wsD8nxCRrVyGLsBLQhVgtTdl6Kr.jpg,14.879,"Movistar+, Tornasol Films, Hernández y Fernández PC, Telefe, Árbol Contenidos, RTVE, Haddock Films",nm0334824,Rodrigo Grande,Javier Godino, Uma Salduende, Federico Luppi, Laura Faienza, Facundo Giménez, Walter Donado, Pablo Echarri, Ariel Núñez Di Croce, Leonardo Sbaraglia, Clara Lago
tt5140878,Annabelle 2 : La Création du mal,6.5,150390.0,2017.0,109.0,Horror,Mystery,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,46.28,"Atomic Monster, The Safran Company, New Line Cinema, Warner Bros. Pictures",nm2497546,David F. Sandberg,Grace Caroline Currey, Brad Greenquist, Lulu Wilson, Miranda Otto, Mark Bramhall, Talitha Eliana Bateman, Stephanie Sigman, Anthony LaPaglia, Samara Lee, Philippa Coulthard
tt5144174,Canicule,6.9,32580.0,2020.0,117.0,Crime,Drama,Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.,/zM12bfL2TEqVRXjiQIFUWUMLcCg.jpg,/sGIfwDYvfU0h1G7pGWEhdEi9hT2.jpg,15.777,"Pacific Standard, Made Up Stories, Screen Australia, Film Victoria, Arenamedia, Pick Up Truck Pictures",nm0175352,Robert Connolly,James Frecheville, Matt Nable, John Polson, Keir O'Donnell, Jeremy Lindsay Taylor, Julia Blake, Bruce Spence, Genevieve O'Reilly, Eric Bana, William Zappa
tt5151570,Une robe pour Mrs Harris,7.1,25937.0,2022.0,115.0,Comedy,Drama,A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.,/2SV7RYEqiPr3LpTaI33eUtYn09c.jpg,/AhkirfgU32n0D1uxpaGYJEKy2Hu.jpg,17.301,"Focus Features, Moonriver, Hero Squared, Elysian Films, Superbe Films, uMedia, Entertainment One",nm0003745,Anthony Fabian,Jason Isaacs, Lesley Manville, Anna Chancellor, Lucas Bravo, Alba Baptista, Rose Williams, Isabelle Huppert, Bertrand Poncet, Ellen Thomas, Lambert Wilson
tt5153288,Trahison d'état,6.3,5861.0,2018.0,108.0,Drama,History,An idealistic young employee at the U.N. investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss.,/WVaq7KNnittRDkgmb58DaDEnK3.jpg,/wnZIPnZHnHjdNuH4LEumkrDsuHr.jpg,12.553,"Eyeworks Scandi Fiction, Fortitude International, Creative Alliance",nm0283377,Per Fly,Peshang Rad, Aidan Devine, Ben Kingsley, Rachel Wilson, Rossif Sutherland, Brian Markinson, Jacqueline Bisset, Belçim Bilgin, Daniela Lavender, Theo James
tt5155780,The Discovery,6.2,37365.0,2017.0,102.0,Drama,Romance,"In the near future, due to a breakthrough scientific discovery by Dr. Thomas Harbor, there is now definitive proof of an afterlife. While countless people have chosen suicide to reset their existence, others try to decide what it all means. Among them is Dr. Harbor's son Will, who has arrived at his father's isolated compound with a mysterious young woman named Isla. There, they discover the strange acolytes who help Dr. Harbor with his experiments.",/nLIDouFvreSrs8xK62zuvpEPDw0.jpg,/dA7YLnc5ztTGiVPWz3GsaMRRz9r.jpg,12.737,"Protagonist Pictures, Endgame Entertainment",nm1660595,Charlie McDowell,Brian McCarthy, Connor Ratliff, Jason Segel, Rooney Mara, Riley Keough, Jesse Plemons, Mary Steenburgen, Ron Canada, M.J. Karmi, Robert Redford
tt5164214,Ocean's 8,6.3,241177.0,2018.0,110.0,Action,Comedy,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",/MvYpKlpFukTivnlBhizGbkAe3v.jpg,/w9QfTrYmtoA96zJlVNvjS8eucf8.jpg,34.498,"Smoke House Pictures, Rahway Road Productions, Larger Than Life Productions, Warner Bros. Pictures, Village Roadshow Pictures",nm0002657,Gary Ross,Daniella Rabbani, Sandra Bullock, Brian J. Carter, Gemma Forbes, Katherine Hozier-Adams, Cate Blanchett, Mindy Kaling, Griffin Dunne, Deidre Goodwin, Anne Hathaway
tt5164432,"Love, Simon",7.5,125477.0,2018.0,110.0,Comedy,Drama,Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,/5VF2y1KyrrAL2WAX47odZ7TdelT.jpg,14.807,"New Leaf Literary & Media, Fox 2000 Pictures, Temple Hill Entertainment, Twisted Media, 20th Century Fox",nm0075528,Greg Berlanti,Jorge Lendeborg Jr., Keiynan Lonsdale, Alexandra Shipp, Jennifer Garner, Talitha Eliana Bateman, Logan Miller, Nick Robinson, Katherine Langford, Josh Duhamel, Tony Hale
tt5164438,Lilly et l'Oiseau,6.4,15223.0,2021.0,102.0,Comedy,Drama,A woman adjusting to life after a loss contends with a feisty bird that's taken over her garden — and a husband who's struggling to find a way forward.,/gPkaPGNbjZCeRurSYGi0JD63DBa.jpg,/1tDelhmpG8KzFdU3QvOhBScm4sS.jpg,13.438,"Entertainment One, Limelight, Boies/Schiller Film Group",nm0577647,Theodore Melfi,Rosalind Chao, Skyler Gisondo, Chris O'Dowd, Laura Harrier, Timothy Olyphant, Kevin Kline, Kimberly Quinn, Daveed Diggs, Loretta Devine, Melissa McCarthy
tt5168192,"Moi, Daniel Blake",7.8,64644.0,2016.0,100.0,Drama,Drama,"A middle aged carpenter, who requires state welfare after injuring himself, is joined by a single mother in a similar scenario.",/nu3WVABXz2W85N6JXTZOT1aWS3b.jpg,/2BHjCq5fonp5r16qxGZ9VS3pHtw.jpg,10.774,"Wild Bunch, Les Films du Fleuve, Sixteen Films, BFI, BBC Film, Why Not Productions",nm0516360,Ken Loach,Chris McGlade, Dylan McKiernan, Briana Shann, Amanda Payne, Kate Rutter, Kema Sikazwe, Magpie Richens, Dave Johns, Hayley Squires, Sharon Percy
tt5175450,The Secret Man - Mark Felt,6.4,14661.0,2017.0,103.0,Biography,Drama,"The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1974.",/fyL7sKgNOMA2o5xesE0d629Sx7F.jpg,/hJOtaYG6snXBkVnXP7kX9lXBXGa.jpg,11.023,"Cara Films, MadRiver Pictures, Playtone, Scott Free Productions",nm1481618,Peter Landesman,Diane Lane, Tony Goldwyn, Marton Csokas, Liam Neeson, Kate Walsh, Maika Monroe, Ike Barinholtz, Wendi McLendon-Covey, Brian d'Arcy James, Josh Lucas
tt5177088,Millénium: Ce qui ne me tue pas,6.1,51630.0,2018.0,115.0,Action,Adventure,"After being enlisted to recover a dangerous computer program, hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",/w4ibr8R702DCjwYniry1D1XwQXj.jpg,/cCyaG86vAhQQgtAJLBkio16HNvz.jpg,36.154,"Sony Pictures, Metro-Goldwyn-Mayer, Pascal Pictures, Regency Enterprises, Film Service Babelsberg, Columbia Pictures, Studio Babelsberg, Scott Rudin Productions, Yellow Bird, The Cantillon Company, New Regency Pictures",nm1793079,Fede Alvarez,Sverrir Gudnason, Carlotta von Falkenhayn, Sylvia Hoeks, Beau Gadsdon, LaKeith Stanfield, Synnøve Macody Lund, Stephen Merchant, Christopher Convery, Claire Foy, Claes Bang
tt5181830,Wendell et Wild,6.4,12797.0,2022.0,105.0,Adventure,Animation,Two demon brothers enlist the aid of Kat Elliot — a tough teen with a load of guilt — to summon them to the Land of the Living. But what Kat demands in return leads to a brilliantly bizarre and comedic adventure like no other.,/5dsX6UAHqkQz1kiV8bs8SvjyVNa.jpg,/apBUC70udhxoLzXo7DqclQ6gcXo.jpg,42.066,"Gotham Group, Monkeypaw Productions",nm0783139,Henry Selick,Keegan-Michael Key, Tamara Smart, Sam Zelaya, Seema Virdi, Ving Rhames, James Hong, Angela Bassett, Lyric Ross, Jordan Peele, Ramona Young
tt5208216,Le musée des merveilles,6.2,11048.0,2017.0,116.0,Adventure,Drama,The story of a young boy in the Midwest is told simultaneously with a tale about a young girl in New York from fifty years ago as they both seek the same mysterious connection.,/yjDAt9K3FKU1itABgIXl6YvLsVE.jpg,/bI9VoPV1gYpBw4yjbYzWwhTh92g.jpg,12.199,"FilmNation Entertainment, Picrow, Killer Films, Amazon Studios, Cinetic Media",nm0001331,Todd Haynes,James Urbaniak, Damian Young, Lauren Ridloff, Michelle Williams, Oakes Fegley, Millicent Simmonds, Cory Michael Smith, Julianne Moore, Patrick Murney, Anthony Natale
tt5208252,Opération Finale,6.6,48729.0,2018.0,122.0,Biography,Drama,"In 1960, a team of Israeli secret agents is deployed to find Adolf Eichmann, the infamous Nazi architect of the Holocaust, supposedly hidden in Argentina, and get him to Israel to be judged.",/nlIdPeH5IrR1qRErschnVQeZAQu.jpg,/mGR157HpQommDbU0MYQFkHLpvtj.jpg,11.466,"Automatik Entertainment, Metro-Goldwyn-Mayer",nm0919363,Chris Weitz,Lior Raz, Michael Benjamin Hernandez, Oscar Isaac, Torben Liebrecht, Ben Kingsley, Greg Hill, Michael Aronov, Mélanie Laurent, Nick Kroll, Ohad Knoller
tt5215952,The Strangers,7.4,81421.0,2016.0,156.0,Drama,Horror,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,/aXlL7yYwpXInhltamtzKQFBG08G.jpg,/hge97XAJgT6977lFTedreLPlZwh.jpg,15.517,"20th Century Fox Korea, Ivanhoe Pictures, Korean Film Council, Side Mirror, Well Go USA Entertainment, Fox International Productions, Finecut, 20th Century Fox",nm2947553,Na Hong-jin,Kim Hwan-hee, Son Kang-gook, Park Sung-Yeon, Hwang Jung-min, Jang So-yeon, Chun Woo-hee, Kwak Do-won, Heo Jin, Kim Do-yoon, Jun Kunimura
tt5222918,L'autre côté de l'espoir,7.2,13577.0,2017.0,100.0,Comedy,Drama,A restaurateur befriends a Syrian refugee who  has recently arrived in Finland.,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,/kD64B6ub7v8qwcybBGLM6JwI9Ai.jpg,10.977,"Sputnik, ZDF, Bufo",nm0442454,Aki Kaurismäki,Tuomari Nurmio, Antti Virmavirta, Timo Torikka, Pia Riihioja, Kaija Pakarinen, Simon Al-Bazoon, Olli Varja, Abdi Jama, Sakari Kuosmanen, Sherwan Haji
tt5227746,The Unthinkable,6.0,8945.0,2018.0,129.0,Action,Romance,"Sweden faces a mysterious attack while Alex tries to reunite with his youth love, Anna.",/dTbeNslsguuAVhX0BGPqzYiGRIV.jpg,/x7mj4sWkNS1iD58dqpk1XYdTaaZ.jpg,10.243,Crazy Pictures,nm3127153,Victor Danell,Christoffer Nordenrot, Karin Bertling, Jesper Barkselius, Lisa Henni, Ulrika Bäckström, Pia Halvorsen, Alexej Manvelov, Krister Kern, Magnus Sundberg, Yngve Dahlberg
tt5251328,One Piece: Gold,7.1,7231.0,2016.0,124.0,Action,Adventure,"The glittering Gran Tesoro, a city of entertainment beyond the laws of the government, is a sanctuary for the world’s most infamous pirates, Marines, and filthy rich millionaires. Drawn by dreams of hitting the jackpot, Captain Luffy and his crew sail straight for the gold. But behind the gilded curtains lies a powerful king whose deep pockets and deeper ambitions spell disaster for the Straw Hats and the New World alike.",/OAXCENRg0smntp0uPhTQMPxs0O.jpg,/lRm5dRcJKGQqOJ0ZpOekALbrc0k.jpg,30.453,"Toei Animation, Toei Company, Fuji Television Network, Funimation Global Group",nm5658508,Hiroaki Miyamoto,Takahiro Sakurai, Yuriko Yamaguchi, Mayumi Tanaka, Ikue Ôtani, Kazuhiro Yamaji, Akemi Okamura,,,,
tt5294550,Tout l'argent du monde,6.8,90823.0,2017.0,132.0,Crime,Drama,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,/q6nE9Hf0ezszjI4DbCxwzQ73MMy.jpg,/wJLTRnFKAVDDD7ci2L1eVnNJ7aI.jpg,13.424,"Imperative Entertainment, Panorama Films, TriStar Pictures, Scott Free Productions, Redrum Films, STX Entertainment, Lotus Production",nm0000631,Ridley Scott,Timothy Hutton, Giuseppe Bonifati, Michelle Williams, Charlie Plummer, Marco Leonardi, Christopher Plummer, Romain Duris, Andrew Buchan, Charlie Shotwell, Mark Wahlberg
tt5301662,Marshall: La vérité sur l'affaire Spell,7.3,26705.0,2017.0,118.0,Biography,Crime,"Thurgood Marshall, the first African-American Supreme Court Justice, battles through one of his career-defining cases.",/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,/oZZeG88rulKn1i5Y2WoJqLCBoF6.jpg,13.113,Chestnut Ridge,nm0399737,Reginald Hudlin,Roger Guenveur Smith, James Cromwell, Chadwick Boseman, Sterling K. Brown, Derrick Baskin, Kate Hudson, Keesha Sharp, Barrett Doss, Dan Stevens, Josh Gad
tt5304992,Petits coups montés,6.5,63844.0,2018.0,105.0,Comedy,Romance,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,/XF5jV0UxKnYNPAimem0hbwPfCR.jpg,/wYHaQzfzv5vOGaV6uPhatFWG338.jpg,15.979,Treehouse Pictures,nm0768957,Claire Scanlon,Taye Diggs, Joan Smalls, Meredith Hagner, Zoey Deutch, Jake Robinson, Glen Powell, Tituss Burgess, Pete Davidson, Jon Rudnitsky, Lucy Liu
tt5308322,Happy Birthdead,6.6,162067.0,2017.0,96.0,Comedy,Horror,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",/cTaEIUYTt52ooq9quVbAQ7NpGwo.jpg,/9XSEL3EMC2D8k4UcYBn8etgRxPg.jpg,20.245,"Vesuvius Productions, Digital Riot Media, Blumhouse Productions",nm0484907,Christopher Landon,Laura Clifton, Jessica Rothe, Israel Broussard, Rob Mello, Brady Lewis, Charles Aitken, Rachel Matthews, Jason Bayle, Ramsey Anderson, Ruby Modine
tt5311514,Your Name.,8.4,317798.0,2016.0,106.0,Animation,Drama,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",/q719jXXEzOoYaps6babgKnONONX.jpg,/dIWwZW7dJJtqC6CgWzYkNVKIUm8.jpg,139.896,"AMUSE, East Japan Marketing & Communications, Lawson Entertainment, 4Kids Entertainment, voque ting, CoMix Wave Films, TOHO, KADOKAWA",nm1396121,Makoto Shinkai,Nobunaga Shimazaki, Ryo Narita, Masaki Terasoma, Ryunosuke Kamiki, Aoi Yûki, Mone Kamishiraishi, Kanon Tani, Kaito Ishikawa, Sayaka Ôhara,
tt5311542,L'oeuvre sans auteur,7.7,25234.0,2018.0,189.0,Biography,Drama,"The story of Kurt, a young art student who falls in love with fellow student, Ellie. Ellie’s father, Professor Seeband, a famous doctor, is dismayed at his daughter’s choice of boyfriend, and vows to destroy the relationship. What neither of them knows is that their lives are already connected through a terrible crime Seeband committed decades ago.",/fn0Tp9SG0IQ3Nx8iHPYPiseLMWd.jpg,/nE3TrturcVMt71piGZoX40VEjgm.jpg,15.088,"ARD, Wiedemann & Berg Film, Beta Cinema, ARTE, Pergamon Film",nm0003697,Florian Henckel von Donnersmarck,Evgeniy Sidikhin, Jörg Schüttauf, Oliver Masucci, Saskia Rosendahl, Hanno Koffler, Paula Beer, Sebastian Koch, Tom Schilling, Ulrike C. Tscharre, Cai Cohrs
tt5315210,Lou,6.1,33320.0,2022.0,107.0,Action,Adventure,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.,/djM2s4wSaATn4jVB33cV05PEbV7.jpg,/rgZ3hdzgMgYgzvBfwNEVW01bpK1.jpg,75.768,Bad Robot,nm0283816,Anna Foerster,Logan Marshall-Green, RJ Fetherstonhaugh, Marci T. House, Andres Collantes, Matt Craven, Greyston Holt, Allison Janney, Ridley Asha Bateman, Jurnee Smollett, Daniel Bernhardt
